Invoice ID,Branch,Customer type,Gender,ProductID,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,ProductLineID,ProductLine,,,,ProductID1,Unit price,ProductLine1,,,ProductLineID2,Product line 2
190-14-3147,B,Normal,Female,PID612,4,3.594,75.474,23-Feb-19,20:43,Ewallet,71.88,4.761904762,3.594,6.4,PD005,Food and beverages,,,,PID619,17.97,PD004,,,,
679-22-6530,B,Normal,Female,PID613,2,4.062,85.302,17-Jan-19,10:01,Credit card,81.24,4.761904762,4.062,4.1,PD001,Health and beauty,,,,PID62,40.62,PD006,,,,
576-31-4774,B,Normal,Female,PID614,3,11.0115,231.2415,2-Mar-19,13:10,Ewallet,220.23,4.761904762,11.0115,4,PD006,Fashion accessories,,,,PID620,73.41,PD001,,,,
320-85-2052,B,Normal,Female,PID615,1,1.7405,36.5505,14-Jan-19,10:11,Credit card,34.81,4.761904762,1.7405,7,PD006,Fashion accessories,,,,PID621,34.81,PD003,,,,
826-58-8051,B,Normal,Male,PID616,4,12.438,261.198,6-Jan-19,19:46,Ewallet,248.76,4.761904762,12.438,4.3,PD004,Sports and travel,,,,PID622,62.19,PD004,,,,
176-64-7711,B,Normal,Male,PID617,3,4.848,101.808,27-Mar-19,19:11,Credit card,96.96,4.761904762,4.848,4.3,PD001,Health and beauty,,,,PID623,32.32,PD004,,,,
186-79-9562,B,Normal,Male,PID618,7,25.1195,527.5095,29-Mar-19,14:06,Cash,502.39,4.761904762,25.1195,8.9,PD005,Food and beverages,,,,PID624,71.77,PD004,,,,
834-45-5519,B,Normal,Female,PID619,4,8.6,180.6,31-Jan-19,20:48,Ewallet,172,4.761904762,8.6,7.6,PD004,Sports and travel,,,,PID625,43,PD001,,,,
468-88-0009,A,Member,Male,PID62,4,13.188,276.948,3/24/2019,10:29,Cash,263.76,4.761904762,13.188,6,PD006,Fashion accessories,,,,PID626,65.94,PD005,,,,
418-05-0656,B,Normal,Female,PID620,7,8.946,187.866,2-Feb-19,20:42,Cash,178.92,4.761904762,8.946,7.1,PD001,Health and beauty,,,,PID627,25.56,PD004,,,,
365-64-0518,A,Member,Female,PID620,7,24.1255,506.6355,3/11/2020,11:03,Credit card,482.51,4.761904762,24.1255,4.6,PD001,Health and beauty,,,,PID628,68.93,PD006,,,,
776-68-1096,B,Normal,Male,PID621,3,6.618,138.978,18-Mar-19,13:45,Credit card,132.36,4.761904762,6.618,7.9,PD003,Home and lifestyle,,,,PID629,44.12,PD003,,,,
174-64-0215,B,Normal,Male,PID622,10,34.87,732.27,5-Mar-19,17:49,Credit card,697.4,4.761904762,34.87,8.9,PD004,Sports and travel,,,,PID63,69.74,PD002,,,,
438-23-1242,B,Normal,Male,PID623,7,26.558,557.718,24-Jan-19,10:38,Ewallet,531.16,4.761904762,26.558,8.9,PD004,Sports and travel,,,,PID630,75.88,PD006,,,,
775-72-1988,B,Normal,Male,PID624,5,18.32,384.72,24-Jan-19,15:05,Ewallet,366.4,4.761904762,18.32,8.4,PD004,Sports and travel,,,,PID631,73.28,PD005,,,,
525-09-8450,B,Normal,Male,PID625,10,36.065,757.365,31-Jan-19,15:12,Credit card,721.3,4.761904762,36.065,4.2,PD001,Health and beauty,,,,PID632,72.13,PD004,,,,
593-14-4239,B,Normal,Female,PID626,8,38.184,801.864,5-Mar-19,19:40,Ewallet,763.68,4.761904762,38.184,4.7,PD005,Food and beverages,,,,PID633,95.46,PD006,,,,
388-76-2555,B,Normal,Male,PID627,6,4.107,86.247,13-Feb-19,13:59,Cash,82.14,4.761904762,4.107,6.3,PD004,Sports and travel,,,,PID634,13.69,PD003,,,,
711-31-1234,B,Normal,Female,PID628,4,19.128,401.688,16-Mar-19,18:51,Cash,382.56,4.761904762,19.128,7.9,PD006,Fashion accessories,,,,PID635,95.64,PD006,,,,
120-54-2248,B,Normal,Female,PID629,5,7.215,151.515,22-Jan-19,18:08,Credit card,144.3,4.761904762,7.215,8,PD003,Home and lifestyle,,,,PID636,28.86,PD005,,,,
254-31-0042,A,Member,Male,PID63,9,9.675,203.175,3/6/2019,12:46,Credit card,193.5,4.761904762,9.675,7.8,PD002,Electronic accessories,,,,PID637,21.5,PD006,,,,
875-31-8302,B,Normal,Male,PID630,1,4.669,98.049,3-Jan-19,13:07,Cash,93.38,4.761904762,4.669,9.6,PD006,Fashion accessories,,,,PID638,93.38,PD005,,,,
744-16-7898,B,Normal,Female,PID631,10,48.685,1022.385,15-Jan-19,13:48,Credit card,973.7,4.761904762,48.685,4.9,PD005,Food and beverages,,,,PID639,97.37,PD002,,,,
605-83-1050,B,Normal,Male,PID632,2,2.718,57.078,15-Mar-19,16:26,Ewallet,54.36,4.761904762,2.718,4.3,PD004,Sports and travel,,,,PID64,27.18,PD005,,,,
359-94-5395,B,Normal,Male,PID633,1,4.639,97.419,15-Mar-19,10:50,Credit card,92.78,4.761904762,4.639,9.8,PD006,Fashion accessories,,,,PID640,92.78,PD006,,,,
751-15-6198,B,Normal,Male,PID634,6,6.903,144.963,12-Jan-19,16:45,Ewallet,138.06,4.761904762,6.903,7.9,PD003,Home and lifestyle,,,,PID641,23.01,PD004,,,,
559-61-5987,B,Normal,Female,PID635,1,0.8875,18.6375,14-Jan-19,10:38,Cash,17.75,4.761904762,0.8875,8.6,PD006,Fashion accessories,,,,PID642,17.75,PD005,,,,
565-91-4567,B,Normal,Male,PID636,8,4.3,90.3,15-Mar-19,14:38,Ewallet,86,4.761904762,4.3,6.2,PD005,Food and beverages,,,,PID643,10.75,PD004,,,,
499-27-7781,B,Normal,Female,PID637,8,21.284,446.964,14-Mar-19,16:45,Ewallet,425.68,4.761904762,21.284,5,PD006,Fashion accessories,,,,PID644,53.21,PD004,,,,
366-43-6862,B,Normal,Male,PID638,4,10.578,222.138,25-Mar-19,16:32,Ewallet,211.56,4.761904762,10.578,6.7,PD005,Food and beverages,,,,PID645,52.89,PD002,,,,
636-17-0325,B,Normal,Male,PID639,4,12.514,262.794,25-Feb-19,18:37,Cash,250.28,4.761904762,12.514,9.5,PD002,Electronic accessories,,,,PID646,62.57,PD005,,,,
667-23-5919,A,Member,Female,PID64,5,24.175,507.675,1/14/2019,12:52,Ewallet,483.5,4.761904762,24.175,7,PD005,Food and beverages,,,,PID647,96.7,PD006,,,,
670-71-7306,B,Normal,Male,PID640,6,13.389,281.169,2-Jan-19,20:08,Credit card,267.78,4.761904762,13.389,5.1,PD006,Fashion accessories,,,,PID648,44.63,PD005,,,,
291-59-1384,B,Normal,Male,PID641,1,3.015,63.315,28-Feb-19,17:38,Cash,60.3,4.761904762,3.015,6,PD004,Sports and travel,,,,PID649,60.3,PD005,,,,
866-70-2814,B,Normal,Female,PID642,10,26.395,554.295,25-Feb-19,11:58,Ewallet,527.9,4.761904762,26.395,10,PD005,Food and beverages,,,,PID65,52.79,PD003,,,,
895-03-6665,B,Normal,Female,PID643,9,16.4295,345.0195,16-Feb-19,10:52,Cash,328.59,4.761904762,16.4295,4.2,PD004,Sports and travel,,,,PID650,36.51,PD006,,,,
770-42-8960,B,Normal,Male,PID644,8,8.448,177.408,1-Jan-19,19:31,Cash,168.96,4.761904762,8.448,6.3,PD004,Sports and travel,,,,PID651,21.12,PD006,,,,
234-36-2483,B,Normal,Male,PID645,6,17.277,362.817,15-Feb-19,13:51,Cash,345.54,4.761904762,17.277,5.1,PD002,Electronic accessories,,,,PID652,57.59,PD005,,,,
152-03-4217,B,Normal,Female,PID646,9,5.076,106.596,17-Mar-19,11:55,Credit card,101.52,4.761904762,5.076,4.3,PD005,Food and beverages,,,,PID653,11.28,PD004,,,,
533-66-5566,B,Normal,Female,PID647,7,17.8745,375.3645,12-Jan-19,11:42,Cash,357.49,4.761904762,17.8745,7,PD006,Fashion accessories,,,,PID654,51.07,PD001,,,,
114-35-5271,B,Normal,Female,PID648,8,23.164,486.444,7-Feb-19,15:06,Cash,463.28,4.761904762,23.164,8.1,PD005,Food and beverages,,,,PID655,57.91,PD003,,,,
715-20-1673,B,Normal,Male,PID649,5,7.095,148.995,6-Mar-19,20:57,Cash,141.9,4.761904762,7.095,9.4,PD005,Food and beverages,,,,PID656,28.38,PD006,,,,
289-15-7034,A,Member,Male,PID65,4,16.466,345.786,1/11/2019,10:37,Credit card,329.32,4.761904762,16.466,7.5,PD003,Home and lifestyle,,,,PID657,82.33,PD004,,,,
699-88-1972,B,Normal,Male,PID650,8,39.664,832.944,28-Jan-19,17:47,Credit card,793.28,4.761904762,39.664,4.2,PD006,Fashion accessories,,,,PID658,99.16,PD002,,,,
509-10-0516,B,Normal,Male,PID651,4,9.194,193.074,9-Feb-19,12:02,Ewallet,183.88,4.761904762,9.194,5.1,PD006,Fashion accessories,,,,PID659,45.97,PD005,,,,
851-98-3555,B,Normal,Female,PID652,5,20.72,435.12,24-Mar-19,14:08,Credit card,414.4,4.761904762,20.72,6.6,PD005,Food and beverages,,,,PID66,82.88,PD003,,,,
624-01-8356,B,Normal,Female,PID653,10,24.505,514.605,27-Jan-19,10:44,Credit card,490.1,4.761904762,24.505,4.2,PD004,Sports and travel,,,,PID660,49.01,PD005,,,,
777-67-2495,B,Normal,Male,PID654,3,10.3455,217.2555,22-Feb-19,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,PD001,Health and beauty,,,,PID661,68.97,PD001,,,,
181-82-6255,B,Normal,Female,PID655,6,4.911,103.131,8-Feb-19,10:58,Cash,98.22,4.761904762,4.911,7,PD003,Home and lifestyle,,,,PID662,16.37,PD001,,,,
226-34-0034,B,Normal,Female,PID656,4,2.756,57.876,10-Jan-19,11:10,Ewallet,55.12,4.761904762,2.756,9,PD006,Fashion accessories,,,,PID663,13.78,PD002,,,,
431-66-2305,B,Normal,Female,PID657,9,39.7125,833.9625,15-Feb-19,20:51,Credit card,794.25,4.761904762,39.7125,7.6,PD004,Sports and travel,,,,PID664,88.25,PD005,,,,
825-94-5922,B,Normal,Male,PID658,2,2.531,53.151,2-Mar-19,19:26,Ewallet,50.62,4.761904762,2.531,7.2,PD002,Electronic accessories,,,,PID665,25.31,PD006,,,,
641-62-7288,B,Normal,Male,PID659,6,29.976,629.496,24-Mar-19,13:33,Ewallet,599.52,4.761904762,29.976,7.1,PD005,Food and beverages,,,,PID666,99.92,PD005,,,,
563-36-9814,A,Member,Male,PID66,1,3.841,80.661,2/13/2019,18:27,Ewallet,76.82,4.761904762,3.841,7.2,PD003,Home and lifestyle,,,,PID667,76.82,PD002,,,,
501-61-1753,B,Normal,Female,PID660,6,18.945,397.845,3-Jan-19,20:24,Ewallet,378.9,4.761904762,18.945,9.8,PD005,Food and beverages,,,,PID668,63.15,PD002,,,,
365-16-4334,B,Normal,Female,PID661,8,10.572,222.012,24-Feb-19,14:26,Ewallet,211.44,4.761904762,10.572,8.9,PD001,Health and beauty,,,,PID669,26.43,PD002,,,,
430-02-3888,B,Normal,Male,PID662,6,13.806,289.926,7-Feb-19,15:55,Cash,276.12,4.761904762,13.806,7.1,PD001,Health and beauty,,,,PID67,46.02,PD003,,,,
794-42-3736,B,Normal,Male,PID663,2,3.333,69.993,26-Jan-19,14:41,Credit card,66.66,4.761904762,3.333,6.4,PD002,Electronic accessories,,,,PID670,33.33,PD001,,,,
172-42-8274,B,Normal,Female,PID664,2,3.827,80.367,2-Mar-19,18:18,Credit card,76.54,4.761904762,3.827,5.8,PD005,Food and beverages,,,,PID671,38.27,PD006,,,,
452-04-8808,B,Normal,Male,PID665,7,30.478,640.038,26-Jan-19,15:17,Cash,609.56,4.761904762,30.478,5.5,PD006,Fashion accessories,,,,PID672,87.08,PD004,,,,
156-20-0370,B,Normal,Female,PID666,1,1.2725,26.7225,10-Mar-19,18:10,Credit card,25.45,4.761904762,1.2725,5.1,PD005,Food and beverages,,,,PID673,25.45,PD002,,,,
151-33-7434,B,Normal,Female,PID667,1,3.3885,71.1585,4-Feb-19,20:43,Credit card,67.77,4.761904762,3.3885,6.5,PD002,Electronic accessories,,,,PID674,67.77,PD002,,,,
374-38-5555,B,Normal,Female,PID668,5,15.9275,334.4775,7-Feb-19,19:30,Ewallet,318.55,4.761904762,15.9275,8.5,PD002,Electronic accessories,,,,PID675,63.71,PD001,,,,
529-56-3977,B,Member,Female,PID668,6,28.116,590.436,1/15/2020,16:19,Cash,562.32,4.761904762,28.116,4.5,PD002,Electronic accessories,,,,PID676,93.72,PD003,,,,
764-44-8999,B,Normal,Female,PID669,2,1.476,30.996,18-Feb-19,14:42,Ewallet,29.52,4.761904762,1.476,4.3,PD002,Electronic accessories,,,,PID677,14.76,PD004,,,,
308-47-4913,A,Member,Female,PID67,10,26.13,548.73,3/9/2019,12:45,Credit card,522.6,4.761904762,26.13,6.2,PD003,Home and lifestyle,,,,PID678,52.26,PD006,,,,
602-16-6955,B,Normal,Female,PID670,10,38.3,804.3,24-Jan-19,18:10,Ewallet,766,4.761904762,38.3,6,PD001,Health and beauty,,,,PID679,76.6,PD002,,,,
690-01-6631,B,Normal,Male,PID671,10,8.745,183.645,22-Feb-19,18:35,Ewallet,174.9,4.761904762,8.745,6.6,PD006,Fashion accessories,,,,PID68,17.49,PD002,,,,
303-96-2227,B,Normal,Female,PID672,10,48.69,1022.49,2-Mar-19,17:16,Ewallet,973.8,4.761904762,48.69,4.4,PD004,Sports and travel,,,,PID680,97.38,PD006,,,,
300-71-4605,C,Member,Male,PID673,5,21.51,451.71,25-Feb-19,11:24,Ewallet,430.2,4.761904762,21.51,4.8,PD002,Electronic accessories,,,,PID681,86.04,PD004,,,,
183-56-6882,C,Member,Female,PID674,4,19.884,417.564,6-Feb-19,10:42,Ewallet,397.68,4.761904762,19.884,7.5,PD002,Electronic accessories,,,,PID682,99.42,PD006,,,,
232-16-2483,C,Member,Female,PID675,1,3.406,71.526,7-Jan-19,12:28,Ewallet,68.12,4.761904762,3.406,6.8,PD001,Health and beauty,,,,PID683,68.12,PD004,,,,
554-53-8700,C,Member,Male,PID676,2,5.611,117.831,2-Feb-19,10:11,Cash,112.22,4.761904762,5.611,6.3,PD003,Home and lifestyle,,,,PID684,56.11,PD004,,,,
228-96-1411,C,Member,Female,PID677,8,39.48,829.08,4-Mar-19,20:39,Cash,789.6,4.761904762,39.48,7.6,PD004,Sports and travel,,,,PID685,98.7,PD006,,,,
617-15-4209,C,Member,Male,PID678,2,1.537,32.277,16-Mar-19,19:47,Cash,30.74,4.761904762,1.537,7.2,PD006,Fashion accessories,,,,PID686,15.37,PD005,,,,
574-22-5561,C,Member,Female,PID679,10,41.315,867.615,19-Mar-19,17:08,Ewallet,826.3,4.761904762,41.315,7.9,PD002,Electronic accessories,,,,PID687,82.63,PD004,,,,
882-40-4577,A,Member,Male,PID68,4,13.452,282.492,1/19/2019,15:28,Credit card,269.04,4.761904762,13.452,8,PD002,Electronic accessories,,,,PID688,67.26,PD006,,,,
326-78-5178,C,Member,Male,PID680,7,31.99,671.79,3-Feb-19,10:19,Cash,639.8,4.761904762,31.99,9.5,PD006,Fashion accessories,,,,PID689,91.4,PD005,,,,
778-71-5554,C,Member,Male,PID681,1,0.7715,16.2015,25-Jan-19,15:46,Credit card,15.43,4.761904762,0.7715,6.1,PD004,Sports and travel,,,,PID69,15.43,PD001,,,,
285-68-5083,C,Member,Female,PID682,3,3.711,77.931,15-Feb-19,17:47,Credit card,74.22,4.761904762,3.711,10,PD006,Fashion accessories,,,,PID690,24.74,PD001,,,,
263-10-3913,C,Member,Male,PID683,9,22.068,463.428,9-Jan-19,14:20,Credit card,441.36,4.761904762,22.068,8.6,PD004,Sports and travel,,,,PID691,49.04,PD004,,,,
829-49-1914,C,Member,Female,PID684,10,39.155,822.255,5-Mar-19,16:24,Ewallet,783.1,4.761904762,39.155,6.6,PD004,Sports and travel,,,,PID692,78.31,PD006,,,,
787-56-0757,C,Member,Female,PID685,4,16.072,337.512,23-Feb-19,18:45,Credit card,321.44,4.761904762,16.072,8.3,PD006,Fashion accessories,,,,PID693,80.36,PD005,,,,
360-39-5055,C,Member,Male,PID686,5,12.2275,256.7775,9-Mar-19,10:17,Cash,244.55,4.761904762,12.2275,6.6,PD005,Food and beverages,,,,PID694,48.91,PD001,,,,
565-80-5980,C,Member,Female,PID687,4,9.476,198.996,23-Jan-19,10:25,Cash,189.52,4.761904762,9.476,7.1,PD004,Sports and travel,,,,PID695,47.38,PD001,,,,
163-56-7055,C,Member,Male,PID688,1,2.4355,51.1455,26-Mar-19,19:20,Cash,48.71,4.761904762,2.4355,4.1,PD006,Fashion accessories,,,,PID696,48.71,PD002,,,,
861-77-0145,C,Member,Male,PID689,10,40.985,860.685,3-Mar-19,14:30,Cash,819.7,4.761904762,40.985,9.2,PD005,Food and beverages,,,,PID697,81.97,PD006,,,,
132-23-6451,A,Member,Male,PID69,5,5.2425,110.0925,1/4/2019,13:21,Cash,104.85,4.761904762,5.2425,7.8,PD001,Health and beauty,,,,PID698,20.97,PD004,,,,
210-67-5886,C,Member,Female,PID690,3,14.7315,309.3615,5-Feb-19,10:41,Credit card,294.63,4.761904762,14.7315,7.8,PD001,Health and beauty,,,,PID699,98.21,PD005,,,,
237-01-6122,C,Member,Female,PID691,9,36.3555,763.4655,1-Feb-19,20:31,Credit card,727.11,4.761904762,36.3555,9.5,PD004,Sports and travel,,,,PID70,80.79,PD005,,,,
659-36-1684,C,Member,Male,PID692,7,19.992,419.832,12-Jan-19,12:02,Credit card,399.84,4.761904762,19.992,6.5,PD006,Fashion accessories,,,,PID700,57.12,PD002,,,,
336-78-2147,C,Member,Male,PID693,8,25.564,536.844,13-Mar-19,19:52,Credit card,511.28,4.761904762,25.564,4.6,PD005,Food and beverages,,,,PID701,63.91,PD004,,,,
663-86-9076,C,Member,Female,PID694,8,27.416,575.736,8-Jan-19,15:57,Ewallet,548.32,4.761904762,27.416,8.5,PD001,Health and beauty,,,,PID702,68.54,PD006,,,,
731-81-9469,C,Member,Female,PID695,10,44.9,942.9,23-Jan-19,13:00,Credit card,898,4.761904762,44.9,5.4,PD001,Health and beauty,,,,PID703,89.8,PD006,,,,
280-17-4359,C,Member,Male,PID696,10,45.25,950.25,25-Jan-19,13:48,Cash,905,4.761904762,45.25,8.1,PD002,Electronic accessories,,,,PID704,90.5,PD004,,,,
338-65-2210,C,Member,Female,PID697,10,34.3,720.3,5-Feb-19,19:57,Cash,686,4.761904762,34.3,9.1,PD006,Fashion accessories,,,,PID705,68.6,PD003,,,,
488-25-4221,C,Member,Female,PID698,1,1.5205,31.9305,22-Feb-19,10:36,Credit card,30.41,4.761904762,1.5205,8.4,PD004,Sports and travel,,,,PID706,30.41,PD004,,,,
584-86-7256,C,Member,Male,PID699,7,12.096,254.016,11-Mar-19,16:07,Credit card,241.92,4.761904762,12.096,7.3,PD005,Food and beverages,,,,PID707,34.56,PD003,,,,
365-64-0516,A,Normal,Female,PID699,5,11.7375,246.4875,2/12/2020,10:25,Ewallet,234.75,4.761904762,11.7375,7.1,PD005,Food and beverages,,,,PID708,46.95,PD004,,,,
745-71-3520,A,Member,Female,PID70,7,8.827,185.367,2/4/2019,10:23,Cash,176.54,4.761904762,8.827,8.2,PD005,Food and beverages,,,,PID709,25.22,PD005,,,,
342-65-4817,C,Member,Male,PID700,3,13.02,273.42,28-Jan-19,16:47,Ewallet,260.4,4.761904762,13.02,9.9,PD002,Electronic accessories,,,,PID71,86.8,PD004,,,,
434-83-9547,C,Member,Male,PID701,8,15.388,323.148,23-Jan-19,11:51,Cash,307.76,4.761904762,15.388,7.7,PD004,Sports and travel,,,,PID710,38.47,PD001,,,,
556-86-3144,C,Member,Female,PID702,1,3.7145,78.0045,13-Jan-19,19:30,Cash,74.29,4.761904762,3.7145,5,PD006,Fashion accessories,,,,PID711,74.29,PD006,,,,
848-24-9445,C,Member,Male,PID703,2,4.37,91.77,26-Mar-19,18:03,Cash,87.4,4.761904762,4.37,4.9,PD006,Fashion accessories,,,,PID712,43.7,PD005,,,,
420-11-4919,C,Member,Female,PID704,5,17.8475,374.7975,17-Feb-19,19:57,Credit card,356.95,4.761904762,17.8475,5.5,PD004,Sports and travel,,,,PID713,71.39,PD003,,,,
606-80-4905,C,Member,Female,PID705,6,5.745,120.645,29-Jan-19,10:01,Credit card,114.9,4.761904762,5.745,6.8,PD003,Home and lifestyle,,,,PID714,19.15,PD004,,,,
672-51-8681,C,Member,Female,PID706,9,29.9925,629.8425,4-Jan-19,18:19,Credit card,599.85,4.761904762,29.9925,9.7,PD004,Sports and travel,,,,PID715,66.65,PD003,,,,
263-87-5680,C,Member,Female,PID707,10,14.265,299.565,18-Mar-19,17:38,Ewallet,285.3,4.761904762,14.265,7.8,PD003,Home and lifestyle,,,,PID716,28.53,PD002,,,,
279-62-1445,C,Member,Female,PID708,1,0.627,13.167,21-Feb-19,12:38,Cash,12.54,4.761904762,0.627,8.2,PD004,Sports and travel,,,,PID717,12.54,PD003,,,,
746-68-6593,C,Member,Female,PID709,2,8.716,183.036,11-Jan-19,14:29,Credit card,174.32,4.761904762,8.716,9.7,PD005,Food and beverages,,,,PID718,87.16,PD006,,,,
269-10-8440,A,Member,Male,PID71,7,18.6095,390.7995,1/21/2019,18:01,Cash,372.19,4.761904762,18.6095,8.9,PD004,Sports and travel,,,,PID719,53.17,PD005,,,,
529-56-3976,A,Normal,Male,PID71,10,21.595,453.495,2/7/2020,16:48,Ewallet,431.9,4.761904762,21.595,8.2,PD004,Sports and travel,,,,PID72,43.19,PD006,,,,
583-72-1480,C,Member,Male,PID710,4,7.412,155.652,31-Jan-19,16:24,Ewallet,148.24,4.761904762,7.412,9.7,PD001,Health and beauty,,,,PID720,37.06,PD001,,,,
755-12-3214,C,Member,Female,PID711,5,11.055,232.155,5-Mar-19,17:07,Credit card,221.1,4.761904762,11.055,8.6,PD006,Fashion accessories,,,,PID721,44.22,PD003,,,,
142-72-4741,C,Member,Male,PID712,2,9.32,195.72,28-Feb-19,18:37,Credit card,186.4,4.761904762,9.32,6,PD005,Food and beverages,,,,PID722,93.2,PD001,,,,
662-47-5456,C,Member,Male,PID713,10,17.595,369.495,17-Mar-19,19:06,Credit card,351.9,4.761904762,17.595,8.4,PD003,Home and lifestyle,,,,PID723,35.19,PD002,,,,
380-94-4661,C,Member,Male,PID714,4,13.188,276.948,7-Feb-19,13:05,Credit card,263.76,4.761904762,13.188,6.9,PD004,Sports and travel,,,,PID724,65.94,PD005,,,,
687-15-1097,C,Member,Female,PID715,2,2.112,44.352,3-Jan-19,19:17,Cash,42.24,4.761904762,2.112,9.7,PD003,Home and lifestyle,,,,PID725,21.12,PD006,,,,
526-86-8552,C,Member,Female,PID716,10,10.91,229.11,7-Jan-19,17:36,Cash,218.2,4.761904762,10.91,7.1,PD002,Electronic accessories,,,,PID726,21.82,PD004,,,,
537-72-0426,C,Member,Male,PID717,10,35.495,745.395,20-Mar-19,16:28,Cash,709.9,4.761904762,35.495,5.7,PD003,Home and lifestyle,,,,PID727,70.99,PD005,,,,
593-95-4461,C,Member,Male,PID718,1,3.743,78.603,24-Mar-19,14:49,Cash,74.86,4.761904762,3.743,6.9,PD006,Fashion accessories,,,,PID728,74.86,PD003,,,,
211-05-0490,C,Member,Female,PID719,5,12.98,272.58,3-Mar-19,13:42,Cash,259.6,4.761904762,12.98,7.5,PD005,Food and beverages,,,,PID729,51.92,PD002,,,,
325-77-6186,A,Member,Female,PID72,10,45.325,951.825,3/8/2019,10:53,Ewallet,906.5,4.761904762,45.325,7.3,PD006,Fashion accessories,,,,PID73,90.65,PD001,,,,
779-06-0012,C,Member,Female,PID720,1,4.4305,93.0405,19-Jan-19,10:21,Cash,88.61,4.761904762,4.4305,7.7,PD001,Health and beauty,,,,PID730,88.61,PD006,,,,
181-94-6432,C,Member,Male,PID721,2,6.933,145.593,5-Feb-19,19:05,Ewallet,138.66,4.761904762,6.933,9.7,PD003,Home and lifestyle,,,,PID731,69.33,PD001,,,,
227-07-4446,C,Member,Female,PID722,10,39.065,820.365,10-Feb-19,20:51,Cash,781.3,4.761904762,39.065,4.4,PD001,Health and beauty,,,,PID732,78.13,PD006,,,,
174-36-3675,C,Member,Male,PID723,2,9.937,208.677,14-Feb-19,17:29,Cash,198.74,4.761904762,9.937,5.2,PD002,Electronic accessories,,,,PID733,99.37,PD002,,,,
428-83-5800,C,Member,Female,PID724,3,3.162,66.402,9-Feb-19,10:25,Cash,63.24,4.761904762,3.162,7.3,PD005,Food and beverages,,,,PID734,21.08,PD006,,,,
603-07-0961,C,Member,Male,PID725,5,18.6975,392.6475,10-Jan-19,11:34,Cash,373.95,4.761904762,18.6975,4.9,PD006,Fashion accessories,,,,PID735,74.79,PD006,,,,
704-20-4138,C,Member,Female,PID726,7,10.3845,218.0745,11-Mar-19,18:58,Credit card,207.69,4.761904762,10.3845,8.1,PD004,Sports and travel,,,,PID736,29.67,PD006,,,,
787-15-1757,C,Member,Male,PID727,4,8.814,185.094,18-Feb-19,16:28,Ewallet,176.28,4.761904762,8.814,8.4,PD005,Food and beverages,,,,PID737,44.07,PD004,,,,
719-76-3868,C,Member,Male,PID728,4,18.852,395.892,12-Mar-19,16:30,Cash,377.04,4.761904762,18.852,8.6,PD003,Home and lifestyle,,,,PID738,94.26,PD003,,,,
835-16-0096,C,Member,Male,PID729,5,3.675,77.175,24-Mar-19,13:48,Ewallet,73.5,4.761904762,3.675,8.5,PD002,Electronic accessories,,,,PID739,14.7,PD005,,,,
138-17-5109,A,Member,Female,PID73,9,40.1445,843.0345,1/15/2019,15:42,Credit card,802.89,4.761904762,40.1445,6.5,PD001,Health and beauty,,,,PID74,89.21,PD001,,,,
725-96-3778,C,Member,Female,PID730,8,35.7,749.7,20-Jan-19,10:13,Cash,714,4.761904762,35.7,4.7,PD006,Fashion accessories,,,,PID740,89.25,PD003,,,,
860-79-0874,C,Member,Female,PID731,10,49.65,1042.65,15-Feb-19,14:53,Credit card,993,4.761904762,49.65,6.6,PD001,Health and beauty,,,,PID741,99.3,PD004,,,,
595-86-2894,C,Member,Male,PID732,4,19.396,407.316,6-Feb-19,17:20,Ewallet,387.92,4.761904762,19.396,9.4,PD006,Fashion accessories,,,,PID742,96.98,PD006,,,,
153-58-4872,C,Member,Female,PID733,4,14.978,314.538,1-Mar-19,15:32,Ewallet,299.56,4.761904762,14.978,4.2,PD002,Electronic accessories,,,,PID743,74.89,PD003,,,,
394-41-0748,C,Member,Female,PID734,9,24.3315,510.9615,27-Jan-19,14:55,Ewallet,486.63,4.761904762,24.3315,9.5,PD006,Fashion accessories,,,,PID744,54.07,PD006,,,,
541-89-9860,C,Member,Female,PID735,3,12.072,253.512,15-Feb-19,12:31,Cash,241.44,4.761904762,12.072,8.1,PD006,Fashion accessories,,,,PID745,80.48,PD001,,,,
236-86-3015,C,Member,Male,PID736,1,0.699,14.679,4-Feb-19,13:38,Ewallet,13.98,4.761904762,0.699,9.8,PD006,Fashion accessories,,,,PID746,13.98,PD006,,,,
587-03-7455,C,Member,Female,PID737,7,34.2265,718.7565,16-Feb-19,17:30,Ewallet,684.53,4.761904762,34.2265,4.9,PD004,Sports and travel,,,,PID747,97.79,PD002,,,,
186-09-3669,C,Member,Female,PID738,1,4.0755,85.5855,22-Jan-19,10:57,Ewallet,81.51,4.761904762,4.0755,9.2,PD003,Home and lifestyle,,,,PID748,81.51,PD005,,,,
529-56-3978,A,Normal,Male,PID738,6,21.783,457.443,1/1/2020,10:39,Credit card,435.66,4.761904762,21.783,6.9,PD003,Home and lifestyle,,,,PID749,72.61,PD001,,,,
266-76-6436,C,Member,Female,PID739,3,5.79,121.59,28-Mar-19,13:57,Ewallet,115.8,4.761904762,5.79,7.5,PD005,Food and beverages,,,,PID75,38.6,PD003,,,,
